352874811;2026-01-10 14:18:59.914821;AAPL;10000.0;LSTM;14.267116803926426;0.0
352874811;2026-01-10 14:19:29.784890;AAPL;10000.0;Random Forest;17.49753190170981;0.0
352874811;2026-01-10 14:19:55.182226;AAPL;10000.0;Random Forest;17.497531064955123;0.0
352874811;2026-01-10 14:20:51.756014;INTC;10000.0;Random Forest;3.8634893631218588;0.0
352874811;2026-01-10 14:21:36.733534;AMAT;10000.0;Random Forest;18.02188222461998;0.0
352874811;2026-01-10 14:22:08.602743;AAPL;10000.0;Random Forest;17.512053569902744;0.0
352874811;2026-01-10 14:22:40.107396;AAPL;10000.0;Random Forest;17.512054763774593;0.0
352874811;2026-01-10 14:33:51.754309;AAPL;10000.0;Random Forest;17.49753649889831;0.0
352874811;2026-01-10 14:34:25.540820;AAPL;10000.0;Random Forest;17.49753190170981;0.0
352874811;2026-01-10 14:34:44.192895;AAPL;10000.0;Random Forest;17.49753553274413;0.0
352874811;2026-01-10 14:35:04.678312;AAPL;10000.0;Random Forest;17.497534998354745;0.0
352874811;2026-01-10 14:37:59.961811;AAPL;10000.0;Random Forest;17.512050430224363;0.0
352874811;2026-01-10 14:38:17.764998;AAPL;10000.0;Random Forest;17.512049053072925;0.0
352874811;2026-01-10 14:39:17.847422;AAPL;10000.0;Random Forest;17.497533077533543;0.0
352874811;2026-01-10 14:39:35.795732;AAPL;10000.0;Random Forest;17.512050430224363;0.0
352874811;2026-01-10 14:39:54.101806;AAPL;10000.0;Random Forest;17.497534998354745;0.0
352874811;2026-01-10 14:40:14.486396;AAPL;10000.0;LSTM;15.679098672483748;70368.8984375
352874811;2026-01-10 14:40:40.851148;AAPL;10000.0;Random Forest;17.512052003626543;0.0
352874811;2026-01-10 14:41:00.364860;AAPL;10000.0;Random Forest;17.512045378792426;0.0
352874811;2026-01-10 14:41:20.426279;AAPL;10000.0;Random Forest;17.512049053072925;0.0
352874811;2026-01-10 14:41:40.115519;AAPL;10000.0;Random Forest;17.512050430224363;0.0
352874811;2026-01-10 14:42:00.604392;AAPL;10000.0;LSTM;14.691314105925954;46048.09375
352874811;2026-01-10 14:43:33.012215;AAPL;10000.0;Random Forest;17.49753288791911;0.0
352874811;2026-01-10 14:44:01.329257;AAPL;10000.0;Random Forest;17.49753190170981;0.0
352874811;2026-01-10 14:44:19.449818;AAPL;10000.0;Random Forest;17.497531064955123;0.0
352874811;2026-01-10 14:44:37.667686;AAPL;10000.0;Random Forest;17.49753278025753;0.0
